id	symbol	pval|float	pval_adj|float	log2FC|float	HGNC.symbol	mean1|float	cells1|int	mean2|float	cells2|int	mean_diff|float	zscore|float
Tyw1	Tyw1	4.34457E-02	0.0678418622546193	1.09751307955331	TYW1	0.0937235477264424	6	0.0437990168477435	358	0.0499245308786989	2.01939983923133
4833438C02Rik	4833438C02Rik	4.34521E-02	0.0678418622546193	1.43579579560642	NA	0.0738794744965613	5	0.0273090250313798	219	0.0465704494651815	2.01933831437928
Chkb	Chkb	4.34636E-02	0.0678418622546193	0.9530417009072	CHKB-CPT1B	0.11928812380533	8	0.0616173574243503	480	0.0576707663809794	2.01922685833437
Fblim1	Fblim1	4.36013E-02	0.0680215532172514	1.32032668146861	FBLIM1	0.163077253863938	9	0.0653033490390181	361	0.0977739048249202	2.01790406663706
Plekhg1	Plekhg1	4.41699E-02	0.0688731272878951	1.28946708849368	PLEKHG1	0.0915786190566598	6	0.0374650070206311	223	0.0541136120360287	2.01247515258518
Dusp22	Dusp22	4.44180E-02	0.0692243955594728	0.785039122408693	DUSP22	0.130073055924569	9	0.0754861055549387	571	0.0545869503696302	2.01012431073215
Mcm7	Mcm7	4.44512E-02	0.0692404119966505	0.978301183339822	MCM7	0.108606118448398	6	0.0551259759680562	429	0.0534801424803413	2.00981096311468
Synj1	Synj1	4.45567E-02	0.0693690143187394	0.704171114743821	SYNJ1	0.268225372194015	15	0.16463540220216	1114	0.103589969991854	2.00881560682985
Rhob	Rhob	4.46730E-02	0.0695142602538004	0.454210799381433	RHOB	2.45783627217706	55	1.79399766804794	4748	0.663838604129122	2.00772082940917
Zcchc10	Zcchc10	4.53336E-02	0.0705059283425873	0.949763587907479	ZCCHC10	0.137735671019061	10	0.0713081386753698	540	0.0664275323436909	2.00154616604403
Eif4b	Eif4b	4.54769E-02	0.0706925317043959	0.520124298568831	EIF4B	0.602756789288681	28	0.420309392863523	2421	0.182447396425158	2.00021628003627
Ints1	Ints1	4.57257E-02	0.0710427606563755	1.0584306295398	INTS1	0.0666469289409034	5	0.0320007954874488	262	0.0346461334534546	1.99791658629621
Svbp	Svbp	4.64229E-02	0.0720889829934943	1.01927862037971	SVBP	0.111749752379501	8	0.055133191189039	437	0.056616561190462	1.99152752786613
Nfatc2ip	Nfatc2ip	4.66406E-02	0.0723898796770777	1.18316269924714	NFATC2IP	0.0666469289409034	5	0.0293503091380274	238	0.0372966198028761	1.98954917207687
Daxx	Daxx	4.71753E-02	0.0731822711375332	0.941402862088418	DAXX	0.15954838389492	9	0.0830810372513373	631	0.0764673466435827	1.98472255164205
Il13ra1	Il13ra1	4.73690E-02	0.0734450442573367	0.801365492988755	IL13RA1	0.137735671019061	9	0.0790335296931386	621	0.0587021413259221	1.98298577385066
Rnf220	Rnf220	4.74102E-02	0.0734712347596512	0.713551992810296	RNF220	0.191543881581644	14	0.116806693604721	889	0.0747371879769229	1.98261725562008
Ppp3r1	Ppp3r1	4.76722E-02	0.0738394641802077	0.555557677112938	PPP3R1	0.386144546079977	22	0.262730432104833	1796	0.123414113975144	1.98027868379408
Gm12696	Gm12696	4.77057E-02	0.0738535590285552	0.818577616983278	NA	0.124667662257952	7	0.0706866498877679	582	0.0539810123701839	1.9799803477837
Parp14	Parp14	4.82177E-02	0.0746079210613952	0.766784591610044	PARP14	0.181936245009981	9	0.10692864531496	713	0.0750075996950218	1.97544490411316
Gm8399	Gm8399	4.86197E-02	0.0751914446177329	1.26789417642614	NA	0.0790407692549612	5	0.0328229022883088	274	0.0462178669666524	1.97191195712719
Cyria	Cyria	4.90902E-02	0.0758803074168755	1.14887290482166	CYRIA	0.125433108906345	7	0.056567499410238	367	0.0688656094961075	1.96780768928509
Cdk11b	Cdk11b	4.92495E-02	0.0760876919109567	0.598365549324995	CDK11A	0.40074326094911	20	0.264691654818012	1697	0.136051606131099	1.96642543405218
Caprin1	Caprin1	4.93417E-02	0.076157108731674	0.474523892281565	CAPRIN1	0.546787767252807	25	0.393525486710156	2361	0.153262280542651	1.96562704961545
Igf1	Igf1	4.93448E-02	0.076157108731674	0.947395523756976	IGF1	0.20450694810428	8	0.106050714120598	461	0.0984562339836816	1.96560054355229
Pde1b	Pde1b	4.95750E-02	0.0764733843783381	1.21016794616821	NA	0.0738794744965613	5	0.03193206069319	270	0.0419474138033713	1.96361309662751
Ston2	Ston2	4.97895E-02	0.0767650871872942	1.09000174887839	STON2	0.103972351113816	5	0.0488421353724046	347	0.0551302157414113	1.96176839458537
Homer1	Homer1	4.98869E-02	0.0768761632652395	1.24830262208179	HOMER1	0.0790407692549612	6	0.0332716719545632	271	0.0457690973003981	1.96093237653591
Zswim4	Zswim4	4.99484E-02	0.0769316566763733	1.1196138871597	ZSWIM4	0.0717734625362932	6	0.0330313660358375	269	0.0387420965004557	1.9604060015473
Noct	Noct	5.00907E-02	0.0771115634380911	1.19218260885647	NOCT	0.0790407692549612	6	0.0345914233689903	281	0.0444493458859709	1.95918904205677
Socs4	Socs4	5.03376E-02	0.0774522480263851	0.760647536505582	SOCS4	0.190509355903038	11	0.112444594880907	844	0.0780647610221307	1.95708428096812
Prmt9	Prmt9	5.05889E-02	0.0777801067332566	1.00161058611345	PRMT9	0.103074999475222	6	0.0514799967562597	399	0.0515950027189623	1.95495048068915
Yeats4	Yeats4	5.06021E-02	0.0777801067332566	0.5448393773082	YEATS4	0.476937312592682	22	0.326925129815094	2081	0.150012182777588	1.95483908637474
Cmpk1	Cmpk1	5.06329E-02	0.077787906834404	0.55531867908882	CMPK1	0.360994905719037	20	0.245659460486537	1698	0.1153354452325	1.95457837575366
Dgke	Dgke	5.08110E-02	0.0780220060348242	1.02807306184711	DGKE	0.132293625340537	8	0.0648721196709015	476	0.0674215056696351	1.95307232774555
Ddx18	Ddx18	5.10600E-02	0.0783645200804413	0.748641112098099	DDX18	0.229820854647804	13	0.13678107247169	1011	0.0930397821761134	1.95097525225203
Bloc1s2	Bloc1s2	5.15450E-02	0.0790688209924336	0.889336627777385	BLOC1S2	0.164328981714338	11	0.0887150216549535	709	0.0756139600593849	1.94691413481681
Zbtb7a	Zbtb7a	5.16411E-02	0.0791759745485369	0.518699010039616	ZBTB7A	0.469872789150039	22	0.327971672497491	1983	0.141901116652548	1.94611391782053
Tmc6	Tmc6	5.16873E-02	0.0792067371388435	1.17513586728658	TMC6	0.0790407692549612	6	0.0350025764866535	268	0.0440381927683078	1.94572896424496
Kdm1b	Kdm1b	5.18471E-02	0.0794114403225984	1.11940408576622	KDM1B	0.111749752379501	7	0.0514366128781734	426	0.0603131395013276	1.94440078963623
Gmcl1	Gmcl1	5.25332E-02	0.0804214698593568	0.845945177782095	GMCL2	0.184569600766746	11	0.102684596201443	800	0.0818850045653029	1.93873868886409
Slc38a9	Slc38a9	5.26213E-02	0.080515588670084	1.01814381816663	SLC38A9	0.0989802173509973	6	0.048871601847076	366	0.0501086155039213	1.93801606654494
Gadd45a	Gadd45a	5.29513E-02	0.0809796733297567	0.686166493551991	GADD45A	0.244211688356055	10	0.15177832284346	1111	0.092433365512595	1.93531757616898
Ppp1cc	Ppp1cc	5.33812E-02	0.0815958726249815	0.795110558691619	PPP1CC	0.293318592531431	17	0.169039213882886	1253	0.124279378648545	1.93182399249992
Ube2b	Ube2b	5.37406E-02	0.0821037329082141	0.380297414344546	UBE2B	1.112857238498	41	0.854985060106153	3955	0.25787217839185	1.92892136393319
Casp9	Casp9	5.37715E-02	0.0821094993022356	0.799667807024715	CASP9	0.124667662257952	9	0.0716192583319625	581	0.0530484039259892	1.92867241228262
Phip	Phip	5.38197E-02	0.0821416464137046	0.686734167121278	PHIP	0.449459663083191	21	0.279230682963097	1682	0.170228980120094	1.92828449093957
Irak4	Irak4	5.40580E-02	0.082456301450416	1.06719394569478	IRAK4	0.0989802173509973	7	0.0472379469720777	365	0.0517422703789196	1.92637117240138
Rbm25	Rbm25	5.40804E-02	0.082456301450416	0.398904859115926	RBM25	1.11801122738666	39	0.847937489312966	3684	0.270073738073699	1.92619179115091
Rnf113a2	Rnf113a2	5.41705E-02	0.082552071831952	0.857777899399069	NA	0.11928812380533	8	0.0658234029244947	530	0.0534647208808351	1.92547042015219
Sdcbp	Sdcbp	5.42465E-02	0.0826262532779629	0.363213521330561	SDCBP	1.21533730954401	38	0.944840858886317	4311	0.270496450657694	1.9248627967228
Cdk6	Cdk6	5.43973E-02	0.0828142691769736	1.15497727760274	CDK6	0.145450243524428	10	0.0653178149218068	436	0.0801324286026215	1.92365900483271
Maf1	Maf1	5.50163E-02	0.083714461926765	0.716019680768872	MAF1	0.193885239856981	12	0.118032429614719	914	0.0758528102422621	1.91874736400997
Dr1	Dr1	5.53780E-02	0.0842223781811065	0.861678215277672	DR1	0.221790984509941	15	0.122054248005514	929	0.099736736504427	1.91589899235275
Inip	Inip	5.54300E-02	0.0842591260934667	0.958327096019934	INIP	0.0915786190566598	7	0.0471312424775225	368	0.0444473765791373	1.91549057045075
Csnk1g3	Csnk1g3	5.55048E-02	0.0843304820228083	0.819611480657725	CSNK1G3	0.169924996176942	12	0.0962785693713648	742	0.0736464268055768	1.91490366780677
Paxbp1	Paxbp1	5.56244E-02	0.0844697301730465	0.86548592274952	PAXBP1	0.215695157341735	12	0.118386769850509	866	0.0973083874912259	1.91396706240268
Il4ra	Il4ra	5.58790E-02	0.0848138005072181	0.789406092927143	IL4R	0.185844459126405	11	0.10752630066397	697	0.0783181584624341	1.91197830606882
Map3k11	Map3k11	5.65416E-02	0.0857537304203752	0.956595148976878	MAP3K11	0.158759734247883	10	0.0818043747752935	576	0.0769553594725895	1.90683761877951
Mvp	Mvp	5.65549E-02	0.0857537304203752	0.908887337613264	MVP	0.145450243524428	10	0.0774661730041333	614	0.0679840705202951	1.90673478909625
Cntrl	Cntrl	5.70039E-02	0.0863911140591754	0.64717615858173	CNTRL	0.377745958270489	18	0.241201714241879	1491	0.13654424402861	1.90328125267012
Ccm2	Ccm2	5.72254E-02	0.0866834057598791	1.09303715738284	CCM2	0.101139690003326	6	0.0474116038989194	387	0.053728086104407	1.90158541910171
Tfip11	Tfip11	5.73015E-02	0.0867552639634113	0.999066177016949	TFIP11	0.106432003196057	7	0.0532504582298259	422	0.0531815449662308	1.90100396436569
Commd7	Commd7	5.75349E-02	0.087065128868867	0.80989767358242	COMMD7	0.241927932622488	17	0.138001091388658	1030	0.10392684123383	1.89922469066783
Ptpra	Ptpra	5.76208E-02	0.0871514028593654	0.588022850442033	PTPRA	0.308075376128554	17	0.204948371244983	1302	0.103127004883571	1.89857208032157
Slk	Slk	5.79026E-02	0.087533947101013	0.509688685595044	SLK	0.544140909495581	22	0.382190418722759	2143	0.161950490772822	1.89643444417439
Chtop	Chtop	5.80183E-02	0.0876650838778689	0.488284560064263	CHTOP	0.405962407185781	20	0.28939932913088	1917	0.116563078054901	1.89555927718238
Mrpl33	Mrpl33	5.80963E-02	0.0877391168573392	0.584450388187549	MRPL33	0.292443885208823	16	0.19503180816924	1410	0.097412077039583	1.89497021739313
Macroh2a1	Macroh2a1	5.94593E-02	0.0897526222850142	0.400921496746358	MACROH2A1	1.00821749789372	35	0.763598091100664	3675	0.244619406793059	1.88478213511597
Cdk2ap2	Cdk2ap2	5.95296E-02	0.0898139486067379	0.471530668678619	CDK2AP2	0.643991210587082	23	0.464445826693452	2623	0.17954538389363	1.8842617701709
Psmd10	Psmd10	5.97027E-02	0.0900302751767482	0.917288325358952	PSMD10	0.20988021390106	12	0.111132273109182	859	0.0987479407918784	1.88298263485967
Gm15772	Gm15772	5.98354E-02	0.0901854412357715	1.11101796459755	NA	0.0915786190566598	7	0.0423979010854085	359	0.0491807179712512	1.88200430158521
Rb1	Rb1	6.00564E-02	0.0904733794733523	0.852538237110458	RB1	0.180172298291006	12	0.0997811343031432	719	0.0803911639878625	1.88037947478386
Rbm33	Rbm33	6.04996E-02	0.0910956599554884	0.714126744166363	RBM33	0.262924426073687	13	0.160271892040997	1154	0.10265253403269	1.87713521564115
Wdr37	Wdr37	6.08785E-02	0.0916206646003394	0.744931581562029	WDR37	0.166616863292759	11	0.0994196439496473	716	0.0671972193431121	1.87437668820892
Gm9616	Gm9616	6.09236E-02	0.0916429007974949	0.827732531631148	NA	0.139971297310012	9	0.0788617967169022	647	0.0611095005931096	1.87404955997437
Neu1	Neu1	6.12438E-02	0.0920787169857267	0.742804786669689	NEU1	0.185844459126405	13	0.111056273245716	869	0.0747881858806889	1.87173148383004
Pcbp1	Pcbp1	6.13840E-02	0.092243766958455	0.314998501553202	PCBP1	1.93149932602765	55	1.55263925948594	5283	0.378860066541713	1.87071904215076
Kdm4c	Kdm4c	6.15667E-02	0.0924722721940334	0.925558161745425	KDM4C	0.132293625340537	9	0.0696495233246287	546	0.0626441020159079	1.86940375035274
Rps19	Rps19	6.22783E-02	0.0934947210922169	0.382918589178539	RPS19	2.67020998009756	53	2.04774292230118	5158	0.622467057796373	1.86430915567963
Usf3	Usf3	6.26230E-02	0.0939655574932773	0.579331050060302	USF3	0.19260173714565	10	0.128903341758532	968	0.0636983953871189	1.86185879565033
Atp6v1f	Atp6v1f	6.28093E-02	0.0941983676814246	0.486750570968817	ATP6V1F	0.482440356606325	24	0.34428421201714	2198	0.138156144589185	1.86053910090041
Cxcl16	Cxcl16	6.35997E-02	0.0953309532666125	0.616436955244807	CXCL16	0.355126223662503	12	0.231641692371097	1560	0.123484531291405	1.85497552461349
Adck1	Adck1	6.36275E-02	0.0953309532666125	0.986030287975827	ADCK1	0.0666469289409034	5	0.0336477050812772	285	0.0329992238596263	1.85478102777204
Son	Son	6.37599E-02	0.0954819988542996	0.297456753398495	SON	1.86666126912665	54	1.51887527085523	5047	0.347785998271422	1.85385518953139
Gm9794	Gm9794	6.40729E-02	0.0959033355804427	0.49801290802683	NA	0.579275959742016	27	0.41017452315291	2456	0.169101436589106	1.85167198499802
Gabpb2	Gabpb2	6.41502E-02	0.0959714222944597	0.60512746440049	GABPB2	0.255007774712292	14	0.167645501176072	1183	0.0873622735362202	1.85113486079052
Ccdc82	Ccdc82	6.44721E-02	0.0964053820957258	0.723936962342402	CCDC82	0.190509355903038	10	0.115342555175467	847	0.0751668007275706	1.84890109753595
Rpl18	Rpl18	6.45522E-02	0.0964774513100698	0.500646380979867	RPL18	0.73953238408333	26	0.522694124834461	2744	0.21683825924887	1.84834682714128
Bst2	Bst2	6.54946E-02	0.0978376119860641	0.696933708964927	BST2	0.275357395025891	13	0.169863001182906	1041	0.105494393842984	1.84186704748799
Phf12	Phf12	6.55348E-02	0.0978471292613496	0.480810346104951	PHF12	0.309236688637616	16	0.221591285899576	1517	0.0876454027380396	1.84159268641359
Sin3b	Sin3b	6.55657E-02	0.0978471292613496	0.735289154738754	SIN3B	0.230075505577971	13	0.138205807884994	1047	0.0918696976929775	1.84138155995984
Sart3	Sart3	6.56439E-02	0.0979155281186094	0.73214828444093	SART3	0.170963658441761	10	0.10292128688456	776	0.068042371557201	1.84084780663343
Zfp800	Zfp800	6.58712E-02	0.0982062674574774	0.818721743380458	ZNF800	0.207757518128845	14	0.117786887483793	878	0.0899706306450518	1.83929882913231
Tmem185b	Tmem185b	6.59569E-02	0.0982855568714377	0.973602787938785	TMEM185B	0.111749752379501	8	0.0569066377192444	441	0.0548431146602566	1.83871633746415
Fam222b	Fam222b	6.60193E-02	0.0983300171454392	0.782136326159164	FAM222B	0.168909240509612	9	0.0982215796220813	719	0.0706876608875303	1.83829287056802
Pabpc4	Pabpc4	6.61213E-02	0.0984334939507401	0.930080912557961	PABPC4	0.121487501060055	7	0.0637601523126895	519	0.0577273487473652	1.83760062988109
Cutc	Cutc	6.61715E-02	0.0984598316069487	1.10841625025745	CUTC	0.0904051024820205	5	0.0419301488205261	345	0.0484749536614945	1.83726003600034
Slc20a1	Slc20a1	6.62870E-02	0.0985831818936437	0.805014930452232	SLC20A1	0.117093059804479	8	0.0670189337157146	505	0.0500741260887642	1.83647791406802
Inpp1	Inpp1	6.63595E-02	0.0986424561748543	1.0155635842595	INPP1	0.106432003196057	7	0.0526450005886767	389	0.0537870026073799	1.83598773575548
Gsdmd	Gsdmd	6.66900E-02	0.0990850856823745	0.905247516121445	GSDMD	0.149718172198048	9	0.0799406841322605	581	0.0697774880657872	1.83375752814843
Kctd7	Kctd7	6.68174E-02	0.0992256000489786	1.19550150904917	KCTD7	0.0666469289409034	5	0.0291003577467529	238	0.0375465711941506	1.8329004891539
Rell1	Rell1	6.73335E-02	0.099931161422838	0.714095621947321	RELL1	0.279574517392489	15	0.170425031092769	1163	0.10914948629972	1.82944123148199
Usp18	Usp18	6.73586E-02	0.099931161422838	1.16884715668238	USP41	0.0666469289409034	5	0.0296429954680744	206	0.0370039334728291	1.82927409034315
Fastkd2	Fastkd2	6.74530E-02	0.100022185045635	1.16508684933651	FASTKD2	0.0594630943592953	5	0.0265168185121215	218	0.0329462758471738	1.82864385981155
Ccng2	Ccng2	6.77156E-02	0.100362465315794	0.754393033358191	CCNG2	0.200688336525098	11	0.118967189431584	896	0.081721147093514	1.82689449838641
Tra2b	Tra2b	6.79337E-02	0.100636304494382	0.476816084777419	TRA2B	0.694731556177578	28	0.499207477564059	2750	0.195524078613519	1.82544659008475
Hpcal1	Hpcal1	6.82208E-02	0.101012200660242	0.618919480343951	HPCAL1	0.529021394439752	25	0.344476743923511	2044	0.184544650516241	1.82354556870413
Rcl1	Rcl1	6.83047E-02	0.101086880611796	0.807790616307548	RCL1	0.111749752379501	8	0.0638377194416374	510	0.0479120329378637	1.82299164806327
Esd	Esd	6.86552E-02	0.101556027754238	0.470159446436149	ESD	0.41357631136794	17	0.298554457263764	1974	0.115021854104176	1.82068185482453
Sltm	Sltm	6.88973E-02	0.101864328371825	0.546574594322122	SLTM	0.449459663083191	19	0.307719752277257	1853	0.141739910805934	1.81909244462469
Gna13	Gna13	6.92460E-02	0.102329798271714	0.465361792773871	GNA13	0.812705700428824	32	0.588634140684466	2974	0.224071559744358	1.81681149240653
Sh3bgrl	Sh3bgrl	6.93948E-02	0.102499602175421	0.521374360365455	SH3BGRL	1.19799283078756	36	0.834650960795357	3542	0.363341869992207	1.81584096057653
H2-T22	H2-T22	6.94684E-02	0.102558306155153	0.992005313829083	NA	0.149718172198048	8	0.0752750688072477	569	0.0744431033908	1.81536120016956
Nmd3	Nmd3	6.97643E-02	0.102936504854776	0.750681066883668	NMD3	0.0989802173509973	7	0.0588262121490262	480	0.0401540052019711	1.8134381855545
Git2	Git2	6.97927E-02	0.102936504854776	0.563274724760617	GIT2	0.319532729045159	18	0.216248329202007	1309	0.103284399843152	1.81325401848268
Dnajc14	Dnajc14	7.00238E-02	0.103227112695756	0.571158167347761	NA	0.261300726068724	16	0.175875309965168	1301	0.0854254161035563	1.81175660304716
Coro1c	Coro1c	7.04498E-02	0.103804572038136	0.563645959191687	CORO1C	0.299265528307857	17	0.202480103297281	1408	0.0967854250105764	1.80900744493631
Fbrs	Fbrs	7.07210E-02	0.104153017035942	0.870075972481731	FBRS	0.153217125745011	10	0.0838278533136836	645	0.069389272431327	1.80726510741618
Phf23	Phf23	7.07552E-02	0.104153017035942	0.536159017101456	PHF23	0.329909739111584	17	0.227507223189012	1584	0.102402515922572	1.80704546839584
Kpna3	Kpna3	7.08661E-02	0.104265578832319	0.765966512207566	KPNA3	0.182246511624778	12	0.107171751497468	818	0.0750747601273101	1.80633437410584
Diaph1	Diaph1	7.09805E-02	0.10438311083281	0.41413604673264	DIAPH1	0.728628112115562	28	0.546812647391274	2910	0.181815464724288	1.80560209396231
Oip5os1	Oip5os1	7.11065E-02	0.104517548156931	0.667452683236187	NA	0.589169224719461	28	0.370951195473818	2120	0.218218029245643	1.80479680854015
Ap2a2	Ap2a2	7.14661E-02	0.104995099905925	0.659513698111756	AP2A2	0.230075505577971	15	0.145658884393523	1032	0.0844166211844483	1.80250438016197
Haus3	Haus3	7.17692E-02	0.105389167490836	1.16818712692641	HAUS3	0.086357352941934	6	0.0384273075258889	290	0.0479300454160451	1.80057969417308
Itprid2	Itprid2	7.19554E-02	0.105611465745974	0.541239893064765	ITPRID2	0.199623308026589	13	0.137177159413598	1052	0.0624461486129914	1.79939988205316
Rasa2	Rasa2	7.21673E-02	0.105869147249092	0.699246522555164	RASA2	0.196956487147431	11	0.121304276548286	877	0.0756522105991454	1.79806109899433
Nacc1	Nacc1	7.22010E-02	0.105869147249092	0.746244334179897	NACC1	0.221790984509941	15	0.132221463551896	983	0.0895695209580456	1.79784856715725
Gm17087	Gm17087	7.29227E-02	0.10687550969357	0.983887047682753	NA	0.143203872334696	10	0.0724061153882856	587	0.07079775694641	1.79331442704318
Net1	Net1	7.36730E-02	0.107922867050405	0.631073254329292	NET1	0.383609519249524	13	0.247695089347325	1556	0.135914429902199	1.78863904514272
Slc25a12	Slc25a12	7.44667E-02	0.109032761359764	0.931087012735599	SLC25A12	0.0989802173509973	6	0.0519114648096115	418	0.0470687525413858	1.78373538943384
Slc4a1ap	Slc4a1ap	7.48977E-02	0.109610864142954	0.757478993474501	SLC4A1AP	0.183518869827746	13	0.108556748771089	800	0.0749621210566572	1.78109007064063
Idh3g	Idh3g	7.52955E-02	0.110139737594696	0.447363754696101	IDH3G	0.44525380689025	22	0.326541010378061	2128	0.11871279651219	1.77865994582763
Tsen54	Tsen54	7.60042E-02	0.111122603789584	1.14067497475105	TSEN54	0.0594630943592953	5	0.0269693278459723	220	0.0324937665133229	1.77435657773359
Gm10059	Gm10059	7.60906E-02	0.111195153431633	1.0893324987454	NA	0.0790407692549612	6	0.0371474837116766	317	0.0418932855432847	1.77383426940369
